323.4000 112.4000 0
324.7000 117.7000 0
314.6000 112.1000 0
319.3000 109.6000 0
253.5000 206.4000 0
251.1000 211.8000 0
45.9000 12.9000 0
41.7000 16.3000 0
71.3000 5.8000 0
71.0000 11.3000 0
284.6000 244.8000 0
287.3000 249.1000 0
257.6000 95.6000 0
253.2000 98.4000 0
294.5000 67.2000 0
289.8000 65.7000 0
84.8000 7.9000 0
79.4000 10.0000 0
285.4000 46.9000 0
288.9000 44.8000 0
196.5000 244.5000 0
192.6000 238.5000 0
309.3000 77.7000 0
304.7000 75.2000 0
263.7000 71.7000 0
268.1000 67.9000 0
313.2000 183.2000 0
308.3000 183.3000 0
80.7000 0.9000 0
75.9000 2.8000 0
154.4000 276.0000 0
154.2000 270.7000 0
107.3000 6.2000 0
103.8000 2.0000 0
40.4000 69.9000 0
34.6000 70.4000 0
329.8000 286.5000 0
322.0000 284.5000 0
286.4000 20.9000 0
281.8000 22.9000 0
257.4000 243.7000 0
260.6000 248.8000 0
263.3000 76.9000 0
267.0000 80.0000 0
27.6000 67.2000 0
28.3000 75.9000 0
24.1000 257.4000 0
21.3000 261.9000 0
64.9000 261.0000 0
64.9000 267.6000 0
240.5000 30.0000 0
245.0000 27.3000 0
66.3000 283.3000 0
66.1000 288.9000 0
284.5000 136.5000 0
289.4000 139.2000 0
284.6000 254.7000 0
282.3000 250.0000 0
219.6000 277.6000 0
223.1000 281.2000 0
50.6000 279.9000 0
46.3000 283.4000 0
284.2000 109.0000 0
277.9000 111.1000 0
204.8000 287.3000 0
200.5000 283.6000 0
296.7000 111.4000 0
297.1000 117.6000 0
242.2000 189.0000 0
244.3000 194.0000 0
252.0000 179.6000 0
254.1000 175.1000 0
98.3000 263.0000 0
92.9000 268.8000 0
71.9000 1.0000 0
67.0000 330.4000 0
259.8000 127.8000 0
254.0000 131.0000 0
182.2000 296.1000 0
182.8000 300.8000 0
241.3000 236.0000 0
236.6000 235.5000 0
230.5000 216.1000 0
228.4000 211.3000 0
38.8000 164.2000 0
43.0000 161.3000 0
201.2000 5.3000 0
194.9000 3.9000 0
250.1000 240.4000 0
247.5000 244.7000 0
300.2000 86.8000 0
304.3000 84.3000 0
238.7000 192.6000 0
240.4000 197.4000 0
302.8000 150.2000 0
302.2000 145.2000 0
324.6000 275.0000 0
319.4000 276.4000 0
181.5000 281.2000 0
181.2000 275.9000 0
90.5000 326.7000 0
90.6000 321.7000 0
62.9000 250.9000 0
64.9000 255.9000 0
215.4000 241.8000 0
210.2000 244.3000 0
75.7000 298.8000 0
79.6000 300.7000 0
169.2000 293.7000 0
167.7000 289.1000 0
242.5000 254.0000 0
245.7000 257.8000 0
235.7000 28.1000 0
235.9000 32.8000 0
281.7000 184.2000 0
279.1000 179.5000 0
314.4000 44.0000 0
313.6000 48.9000 0
265.9000 239.4000 0
268.8000 234.6000 0
48.3000 55.9000 0
50.9000 51.9000 0
248.2000 46.1000 0
243.8000 44.7000 0
172.9000 286.3000 0
174.5000 291.1000 0
31.6000 234.1000 0
29.9000 228.4000 0
206.3000 319.2000 0
210.4000 316.0000 0
216.0000 8.1000 0
211.2000 6.0000 0
102.3000 18.3000 0
106.5000 16.5000 0
276.9000 97.7000 0
271.5000 98.1000 0
306.6000 172.9000 0
312.1000 173.3000 0
240.4000 118.2000 0
240.4000 112.1000 0
200.7000 289.1000 0
200.4000 297.1000 0
45.7000 199.7000 0
50.3000 198.0000 0
182.7000 306.0000 0
187.0000 304.4000 0
37.5000 19.2000 0
31.8000 15.5000 0
252.3000 302.9000 0
247.4000 310.1000 0
291.6000 114.1000 0
292.8000 109.2000 0
119.7000 264.8000 0
116.2000 266.5000 0
211.2000 37.7000 0
205.9000 37.3000 0
319.2000 61.1000 0
318.7000 65.8000 0
204.5000 264.7000 0
200.6000 266.4000 0
124.7000 12.1000 0
122.0000 20.7000 0
260.9000 203.4000 0
255.5000 202.9000 0
303.9000 259.3000 0
308.4000 258.6000 0
12.5000 301.8000 0
6.7000 303.6000 0
300.6000 248.9000 0
294.9000 244.0000 0
274.0000 134.6000 0
276.5000 129.9000 0
285.1000 67.9000 0
286.0000 63.0000 0
47.1000 29.7000 0
46.3000 24.4000 0
256.9000 30.6000 0
261.3000 33.3000 0
55.8000 249.6000 0
51.0000 247.5000 0
1.6000 247.3000 0
4.7000 251.3000 0
30.4000 237.6000 0
31.5000 243.0000 0
15.9000 205.0000 0
11.1000 204.2000 0
121.1000 269.9000 0
121.9000 275.1000 0
247.6000 225.8000 0
244.9000 220.5000 0
20.6000 233.1000 0
15.7000 232.9000 0
302.0000 182.4000 0
299.4000 186.8000 0
215.4000 302.2000 0
219.3000 304.6000 0
329.4000 219.0000 0
0.8000 214.8000 0
171.4000 275.6000 0
171.8000 280.7000 0
318.3000 239.3000 0
321.5000 243.4000 0
310.7000 253.8000 0
308.3000 249.0000 0
263.2000 136.1000 0
265.6000 132.8000 0
267.5000 25.2000 0
263.8000 21.9000 0
232.4000 258.3000 0
236.6000 253.5000 0
154.2000 287.1000 0
158.6000 289.6000 0
313.4000 191.5000 0
316.3000 188.4000 0
228.6000 299.3000 0
223.7000 297.4000 0
311.1000 125.1000 0
307.1000 122.5000 0
180.5000 310.0000 0
179.1000 314.0000 0
309.2000 210.3000 0
311.6000 205.8000 0
271.3000 212.4000 0
268.8000 206.7000 0
47.7000 47.9000 0
53.6000 47.6000 0
36.4000 225.2000 0
34.1000 219.2000 0
231.6000 159.6000 0
227.7000 162.3000 0
272.3000 0.7000 0
269.6000 330.2000 0
136.4000 313.8000 0
135.9000 308.4000 0
34.6000 228.5000 0
32.1000 223.1000 0
56.0000 267.7000 0
52.8000 263.5000 0
8.3000 208.9000 0
0.6000 205.6000 0
250.1000 194.8000 0
255.5000 193.0000 0
62.3000 6.1000 0
66.8000 7.5000 0
86.0000 319.5000 0
80.8000 317.0000 0
138.5000 23.0000 0
154.7000 19.7000 0
45.5000 59.8000 0
42.8000 65.1000 0
272.6000 6.2000 0
277.6000 10.3000 0
51.8000 36.1000 0
56.5000 38.2000 0
129.3000 274.1000 0
126.6000 277.6000 0
15.3000 222.9000 0
18.2000 228.8000 0
276.1000 281.1000 0
271.7000 276.4000 0
87.9000 290.1000 0
88.3000 294.7000 0
295.6000 91.3000 0
291.3000 93.1000 0
66.1000 298.2000 0
67.0000 303.6000 0
44.6000 247.6000 0
48.0000 242.8000 0
56.0000 32.9000 0
57.3000 26.9000 0
318.5000 30.5000 0
313.0000 26.1000 0
326.4000 145.8000 0
321.9000 149.5000 0
321.2000 154.1000 0
317.0000 151.4000 0
215.1000 259.4000 0
219.9000 261.6000 0
171.7000 329.9000 0
164.6000 328.8000 0
59.8000 54.8000 0
61.9000 50.8000 0
273.7000 87.9000 0
274.5000 93.6000 0
217.4000 51.8000 0
215.9000 56.6000 0
249.4000 148.4000 0
243.0000 150.4000 0
13.8000 209.8000 0
10.5000 214.9000 0
218.1000 283.3000 0
212.3000 285.5000 0
163.2000 236.8000 0
165.6000 241.0000 0
18.2000 2.9000 0
17.6000 8.6000 0
220.0000 5.7000 0
220.8000 10.7000 0
42.2000 264.8000 0
36.6000 261.3000 0
289.8000 244.6000 0
292.0000 239.4000 0
144.7000 298.0000 0
141.4000 295.1000 0
213.7000 270.0000 0
214.5000 265.0000 0
318.6000 19.2000 0
317.7000 13.8000 0
249.6000 163.4000 0
246.3000 160.6000 0
310.6000 233.7000 0
313.3000 238.8000 0
134.2000 250.6000 0
139.9000 247.2000 0
262.9000 178.9000 0
257.4000 178.5000 0
102.2000 260.2000 0
96.2000 257.2000 0
53.2000 253.5000 0
47.5000 251.6000 0
197.9000 239.3000 0
202.2000 241.2000 0
46.9000 277.2000 0
42.2000 275.7000 0
27.3000 34.9000 0
29.6000 39.0000 0
327.8000 104.0000 0
324.4000 106.0000 0
107.1000 272.2000 0
111.4000 269.9000 0
158.8000 284.2000 0
158.8000 278.0000 0
157.5000 251.9000 0
152.7000 250.9000 0
23.2000 86.1000 0
20.7000 90.0000 0
121.2000 300.7000 0
119.4000 305.5000 0
9.4000 40.1000 0
9.5000 35.3000 0
281.7000 104.1000 0
278.0000 106.5000 0
191.6000 278.8000 0
195.3000 274.5000 0
162.9000 106.5000 0
153.1000 104.1000 0
267.2000 140.6000 0
263.8000 143.1000 0
303.6000 69.5000 0
303.7000 63.5000 0
323.2000 53.5000 0
327.8000 51.5000 0
228.8000 320.1000 0
233.2000 318.5000 0
149.9000 300.1000 0
154.4000 303.2000 0
170.8000 272.0000 0
166.3000 273.6000 0
239.9000 36.4000 0
245.0000 38.4000 0
132.4000 0.0000 0
131.8000 321.3000 0
323.2000 84.5000 0
328.3000 83.1000 0
31.5000 58.0000 0
26.5000 58.0000 0
247.6000 90.7000 0
244.0000 87.9000 0
17.4000 243.5000 0
17.8000 237.6000 0
314.4000 96.1000 0
319.4000 93.5000 0
141.2000 321.3000 0
138.8000 326.2000 0
