0.2000 113.4000 0
1.0000 118.4000 0
322.8000 114.1000 0
327.1000 111.3000 0
261.4000 208.8000 0
257.9000 213.0000 0
52.2000 13.7000 0
48.5000 16.8000 0
80.5000 13.7000 0
80.8000 18.4000 0
293.5000 242.7000 0
295.7000 247.4000 0
266.8000 95.7000 0
261.2000 98.8000 0
304.6000 69.0000 0
300.4000 67.0000 0
95.2000 10.4000 0
91.6000 13.2000 0
294.7000 48.7000 0
298.7000 46.1000 0
209.5000 248.5000 0
201.2000 243.4000 0
318.5000 77.6000 0
314.3000 74.5000 0
272.3000 71.8000 0
277.5000 69.2000 0
319.6000 183.8000 0
315.3000 183.4000 0
89.4000 2.3000 0
84.7000 4.7000 0
164.0000 276.7000 0
163.9000 271.6000 0
117.1000 5.8000 0
112.0000 4.2000 0
59.9000 94.1000 0
57.0000 90.2000 0
325.1000 284.0000 0
328.5000 287.1000 0
294.5000 21.4000 0
289.1000 24.2000 0
266.8000 246.3000 0
268.6000 250.5000 0
272.5000 76.6000 0
276.9000 79.8000 0
36.3000 67.5000 0
38.0000 72.3000 0
29.6000 260.6000 0
33.2000 263.6000 0
70.3000 263.1000 0
74.3000 266.2000 0
250.5000 27.5000 0
255.2000 29.4000 0
75.6000 282.5000 0
75.1000 288.6000 0
291.0000 136.8000 0
294.3000 139.4000 0
293.7000 251.9000 0
290.9000 247.9000 0
231.1000 277.6000 0
234.9000 280.9000 0
61.5000 279.0000 0
56.3000 282.0000 0
292.6000 110.2000 0
286.9000 112.8000 0
214.2000 289.3000 0
210.0000 286.9000 0
305.3000 113.7000 0
304.6000 118.3000 0
247.8000 189.7000 0
253.2000 194.9000 0
257.8000 180.8000 0
255.6000 175.6000 0
91.3000 262.3000 0
85.3000 262.8000 0
80.9000 2.0000 0
75.5000 330.8000 0
270.0000 131.4000 0
266.1000 128.0000 0
191.4000 297.1000 0
191.0000 302.1000 0
245.4000 247.2000 0
242.1000 243.2000 0
239.3000 210.3000 0
236.2000 214.2000 0
98.6000 189.2000 0
95.1000 197.9000 0
209.1000 7.4000 0
201.4000 330.4000 0
258.5000 242.7000 0
256.2000 246.6000 0
309.7000 88.2000 0
313.7000 85.6000 0
